COUNTY	PARISH	RELIEF	INCOME	UNEMP	COTTIND	ALLOTMNT	LONDON	FARMERS	WORKHSE	CHILDALL	SUBSIDY	LABRATE	ROUNDSMN	GRAIN	DENSITY	WEALTH	POP
6	15	29.08995526	30.06843951	0.053571429	0	1	94.5	0.148148148	1	1	1	0	0	12.648	0.309032258	4.202505219	958
6	18	11.81813577	30.80181609	0.02631579	0	0	94.5	0.75	1	0	0	0	0	23.58695652	0.157758621	7.469945355	183
6	25	16.00217981	27.86830979	0.055031447	0	0	94.5	0.108695652	1	1	0	1	0	6.880487805	1.108074534	3.182174888	1784
6	27	18.76125634	28.83625129	0.011029412	0	1	94.5	0.230769231	0	1	0	1	0	14.54320988	0.576635514	2.150729336	617
6	29	32.44327834	37.07518023	0.055555556	0	1	94.5	0.416666667	0	1	1	1	0	21.37931035	0.289252336	5.109854604	619
6	31	15.44799176	28.83625129	0	1	0	94.5	1	0	0	0	1	0	11.72972973	0.31372549	3.14375	160
6	36	15.75626654	30.89598352	0	0	0	94.5	0.375	0	0	0	1	1	18.94444444	0.155517241	4.629711752	451
6	38	4.257547078	35.20207553	0	0	1	94.5	0.333333333	0	0	0	0	0	19.02272727	0.080995475	9.642458101	179
6	39	8.611309908	29.33506294	0	0	0	94.5	0.15	0	1	0	0	0	13.28571429	0.17184466	7.615819209	177
6	40	15.36113558	27.80638517	0.06875	0	0	94.5	0.263157895	1	1	0	1	0	15.81313131	0.34439834	3.445783133	830
7	2	20.49382716	28	0	1	1	45.68	0.642857143	1	1	0	1	0	18.77926829	0.169633508	6.160493827	324
7	3	13.88601036	29	0.178571429	1	1	45.68	0.368421053	1	0	0	0	0	16.12921348	0.233939394	2.945595855	386
7	5	21.39968896	30.5	0.110169492	1	1	45.68	0.307692308	0	1	0	1	1	16.3125	0.296313364	4.026438569	643
7	6	27.66390834	26	0.079495614	1	1	45.68	0.531914894	1	1	0	0	0	12.41794872	0.304457364	4.157224698	1571
7	7	35.74938575	24.85873155	0.264900662	1	1	45.68	0.6	1	1	0	1	0	16.75738636	0.323015873	4.404176904	814
7	11	20.81705151	30	0.103773585	1	1	45.68	0.48	0	1	0	0	0	16.33740458	0.203249098	3.712255773	563
7	12	13.74005305	24.85873155	0.032679739	1	1	45.68	0.2	0	1	1	1	0	12.21702128	0.261805556	4.278514589	754
7	14	17.93522267	26	0.109289618	1	1	45.68	0.464285714	0	1	0	0	0	15.33838863	0.231924883	3.865384615	988
8	1	12.01913876	26	0.021186441	0	1	37.8	0.053571429	1	1	0	0	0	16.9369863	0.296033994	4.770334928	1045
8	2	17.5477707	29	0	0	1	37.8	0.297297297	0	1	0	1	0	14.82576687	0.218055556	4.928343949	628
8	3	25.0209205	27.31322863	0.093220339	0	0	37.8	0.37037037	0	1	0	0	0	16.17878788	0.223887588	6.039748954	956
8	4	7.982758621	35	0.020689655	0	0	37.8	0.232142857	1	1	0	0	0	12.17771557	0.391011236	5.158045977	3480
8	5	19.73056995	28.75076698	0.164141414	0	0	37.8	0.375	0	0	0	0	0	17.1197479	0.205319149	6.413471503	965
8	7	5.004495055	31.62584367	0.003649635	1	0	37.8	0.183006536	1	0	0	0	0	9.791408115	0.497317437	4.567875337	3337
8	8	13.24110672	21.56307523	0.08490566	1	0	37.8	0.44	0	1	0	1	1	14.58625954	0.25948718	7.207509881	506
8	10	28.25433526	33.55214506	0.085561497	1	0	37.8	0.368421053	0	1	1	1	1	15.48622222	0.252186589	3.026589595	865
8	12	16.92307692	23.41	0.083333333	1	1	37.8	0.319148936	1	1	1	0	0	13.9728022	0.240350877	4.877035373	1781
8	13	23.88935457	33.75	0.173913044	0	1	37.8	0.158730159	1	1	0	0	1	13.76856703	0.160349462	5.7372171	2386
8	15	17.40402194	27.5	0	0	0	37.8	0.178571429	0	1	0	0	0	17.44137931	0.239912281	7.268738574	547
8	16	16.46489104	28.5	0.071428571	0	0	37.8	0.285714286	0	1	1	0	0	14.05	0.299275362	5.523002421	413
8	18	8.84057971	31	0	0	0	37.8	0.181818182	0	0	0	0	0	16.26842105	0.130188679	10.41304348	138
8	24	14.86810552	28.5	0.070564516	0	0	37.8	0.196261682	1	1	0	1	0	12.53548922	0.45	2.416067146	2502
8	27	10.90653549	30.6	0.070422535	0	1	37.8	0.188235294	1	1	1	0	0	10.56107383	0.412463768	4.644413212	1423
9	2	13.94886364	32.5	0.043478261	1	1	37.8	0.086330935	1	1	0	0	0	10.13829457	0.519557196	2.594105114	2816
9	3	9.77878616	29.9	0.012779553	1	0	37.8	0.14084507	1	1	0	0	0	12.42291667	0.475202156	3.360181509	1763
9	4	24.84581498	23.42179599	0.246445498	1	0	37.8	0.466666667	1	1	1	0	1	16.33125	0.274818402	4.500440529	1135
9	6	12.26502311	29	0.05982906	1	0	37.8	0.212121212	1	1	0	0	0	11.61333333	0.283406114	3.697996918	649
9	7	23.62204724	23.07735782	0.270833333	1	0	37.8	0.1	0	1	0	0	0	13.4	0.747058824	1.732283465	127
9	10	16.52694611	26	0.05204461	1	0	37.8	0.130434783	1	1	0	0	0	13.52761905	0.241030928	5.859709153	1169
9	12	27.95275591	30	0	1	1	37.8	0.583333333	0	1	0	0	0	21.51549296	0.126368159	6.720472441	254
9	14	10.2284451	30	0.055147059	1	0	37.8	0.272727273	1	1	0	0	0	15.30295858	0.204984894	4.711127487	1357
9	15	23.47826087	30	0.081081081	1	1	37.8	0.166666667	0	1	1	1	0	6.821818182	0.268831169	3.236714976	207
9	16	10.62189055	33.06606493	0.010582011	0	0	37.8	0.32	0	1	0	0	0	13.65046729	0.499378882	4.472636816	804
9	18	13.12299465	33.06606493	0.043360434	0	1	37.8	0.15625	1	1	0	0	0	11.29634409	0.36381323	7.049197861	1870
9	22	14.58492976	35.8	0.151515152	1	0	37.8	0.314285714	1	1	0	0	1	14.60359281	0.230973451	6.62962963	783
9	23	33.25123153	27.55505411	0.25477707	1	1	37.8	0.58	0	1	0	1	1	15.53623188	0.261093248	3.544334975	812
9	24	8.59375	34	0.043209877	1	0	37.8	0.263157895	0	1	0	1	1	16.08	0.152988048	6.703125	384
9	25	16.39846743	25	0.081433225	1	0	37.8	0.416666667	1	1	0	1	0	9.218223235	0.343421053	3.031198686	1827
9	28	8.226837061	37.19932305	0.041322314	0	0	37.8	0.134328358	1	0	0	0	0	13.09644013	0.370414201	2.087060703	1252
9	31	16.06334842	28.6	0.06185567	1	0	37.8	0.428571429	0	1	0	0	0	20.52252252	0.171984436	3.839366516	442
10	4	12.9535949	30	0.08972912	0	1	19.7	0.112852665	1	1	0	0	0	9.146887967	0.602038369	4.422226648	5021
10	7	11.66002656	31.1161855	0.029411765	0	1	19.7	0.233333333	1	0	0	0	0	21.1715847	0.3	5.630810093	753
10	10	10.28037383	35	0	0	0	19.7	0.125	0	1	0	0	1	10.36551724	0.274358974	5.411214953	107
10	11	10.18075232	29.76330787	0.02970297	1	0	19.7	0.476190476	1	0	1	0	1	11.08565311	0.480516432	3.174890083	2047
10	13	12.9562982	33	0.022540984	1	1	19.7	0.142857143	1	0	0	0	0	16.87098976	0.267660551	6.505569837	1167
10	14	19.25702811	35	0.048571429	0	0	19.7	0.098039216	1	0	0	1	1	9.901769912	0.403238866	4.346385542	966
10	15	12.43679398	30	0.023391813	1	0	19.7	0.217391304	1	1	1	0	1	14.95279805	0.400646552	2.690155998	1859
10	16	10.1076894	32.80728253	0.046339203	1	0	19.7	0.139372822	1	0	0	0	0	11.93206442	0.482058288	3.537124504	5293
10	17	16.11395179	30.5	0.022968198	1	1	19.7	0.069444444	1	0	0	0	0	17.78197183	0.441612903	2.864864865	1369
11	4	15.19875476	30.95041248	0.063084112	0	1	56.7	0.212765957	1	1	1	1	0	13.45287356	0.305013928	6.978995434	1095
11	5	13.87762853	26.72990169	0.060606061	1	0	56.7	0.47826087	0	1	0	0	1	9.277868853	0.269856459	4.721631206	564
11	6	19.16935672	34.46750481	0.055555556	0	1	56.7	0.285714286	1	1	0	0	0	11.65405405	0.24040404	9.722689076	476
11	7	15.44799176	30.89598352	0	0	0	56.7	0.545454546	0	1	0	0	0	15.675	0.068	16.96568628	204
11	9	9.606602107	44.7374144	0.056384743	0	0	56.7	0.24852071	1	1	1	0	0	8.856994819	0.170215176	5.694610778	3006
11	10	11.66229223	30.89598352	0.039473684	0	0	56.7	0.186046512	1	1	0	0	0	8.292307692	0.489506173	3.703656999	793
11	11	9.979734893	36.1791967	0.012987013	0	1	56.7	0.822222222	1	1	0	0	0	16.11627907	0.18213866	6.989677419	1550
13	1	12.0208605	33.45763233	0.167785235	0	0	22.05	0.736842105	1	1	0	0	0	12.6802139	0.078425358	4.109517601	1767
13	7	9.540526588	40	0.052785265	0	1	22.05	0.406504065	1	0	1	0	0	12.69230769	0.204540655	3.662364481	1937
13	10	29.1509434	30.66949631	0.090909091	0	0	22.05	1	0	1	0	0	1	19	0.094222222	8.797169811	212
13	13	16.10105838	30	0.078373016	0	1	22.05	0.213523132	1	1	1	0	0	8.437238169	0.55737393	3.583304882	5858
13	14	20.5583393	33.45763233	0.065573771	0	0	22.05	0.333333333	1	1	0	0	0	10.38598383	0.211666667	5.350751611	1397
13	17	19.43462898	30	0.09375	1	0	22.05	0.101449275	1	1	0	0	0	7.63857868	0.254954955	2.155477032	849
13	18	18.74570447	33.45763233	0	0	0	22.05	0.583333333	1	1	0	0	0	13.36551724	0.152356021	5.516323024	1164
